Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,899
SE;SP;EMBU DAS ARTES;GASOLINA;30/03/22;6,899
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,699
SE;SP;EMBU DAS ARTES;GASOLINA;30/03/22;6,799
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;30/03/22;6,899
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,699
SE;SP;EMBU DAS ARTES;GASOLINA;30/03/22;7,369
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;30/03/22;7,429
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,999
SE;SP;EMBU DAS ARTES;GASOLINA;30/03/22;6,699
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;30/03/22;6,749
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,699
SE;SP;EMBU DAS ARTES;GASOLINA;30/03/22;6,799
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;EMBU DAS ARTES;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,499
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;7,199
SE;SP;GUARULHOS;ETANOL;30/03/22;4,679
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,079
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,879
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,999
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,899
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,899
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;GUARULHOS;ETANOL;30/03/22;4,599
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;GUARULHOS;ETANOL;30/03/22;4,599
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,797
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,849
SE;SP;GUARULHOS;ETANOL;30/03/22;4,599
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,799
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,849
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;7,199
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;GUARULHOS;ETANOL;30/03/22;4,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;GUARULHOS;ETANOL;30/03/22;4,999
SE;SP;GUARULHOS;GASOLINA;30/03/22;7,199
SE;SP;GUARULHOS;ETANOL;30/03/22;4,549
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;6,749
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,649
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,899
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,599
SE;SP;GUARULHOS;GASOLINA;30/03/22;7,099
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;GUARULHOS;ETANOL;30/03/22;4,599
SE;SP;GUARULHOS;GASOLINA;30/03/22;6,899
SE;SP;GUARULHOS;ETANOL;30/03/22;4,699
SE;SP;GUARULHOS;GASOLINA ADITIVADA;30/03/22;7,699
SE;SP;GUARULHOS;GASOLINA;30/03/22;7,199
SE;SP;ITAPETININGA;GASOLINA;30/03/22;6,599
SE;SP;ITAPETININGA;GASOLINA ADITIVADA;30/03/22;6,599
SE;SP;ITAPETININGA;ETANOL;30/03/22;4,699
SE;SP;JALES;GASOLINA;30/03/22;7,379
SE;SP;JALES;ETANOL;30/03/22;4,979
SE;SP;JALES;GASOLINA;30/03/22;7,379
SE;SP;JALES;ETANOL;30/03/22;4,979
SE;SP;JALES;GASOLINA;30/03/22;7,359
SE;SP;JALES;ETANOL;30/03/22;4,959
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,979
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,379
SE;SP;JUNDIAI;ETANOL;30/03/22;4,679
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,995
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,395
SE;SP;JUNDIAI;ETANOL;30/03/22;4,985
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,699
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;JUNDIAI;ETANOL;30/03/22;4,699
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,699
SE;SP;JUNDIAI;ETANOL;30/03/22;4,599
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,799
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,899
SE;SP;JUNDIAI;ETANOL;30/03/22;4,599
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,639
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,719
SE;SP;JUNDIAI;ETANOL;30/03/22;4,629
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,799
SE;SP;JUNDIAI;ETANOL;30/03/22;4,699
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,829
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,99
SE;SP;JUNDIAI;ETANOL;30/03/22;4,89
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,19
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,999
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;JUNDIAI;ETANOL;30/03/22;4,699
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,995
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,245
SE;SP;JUNDIAI;ETANOL;30/03/22;4,995
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,999
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,019
SE;SP;JUNDIAI;ETANOL;30/03/22;4,799
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,699
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;JUNDIAI;ETANOL;30/03/22;4,699
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,999
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;JUNDIAI;ETANOL;30/03/22;4,799
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,799
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;JUNDIAI;ETANOL;30/03/22;4,699
SE;SP;JUNDIAI;GASOLINA;30/03/22;6,699
SE;SP;JUNDIAI;GASOLINA ADITIVADA;30/03/22;6,699
SE;SP;JUNDIAI;ETANOL;30/03/22;4,599
SE;SP;MOGI DAS CRUZES;GASOLINA;30/03/22;6,799
SE;SP;MOGI DAS CRUZES;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;MOGI DAS CRUZES;ETANOL;30/03/22;4,599
SE;SP;MOGI DAS CRUZES;GASOLINA;30/03/22;6,999
SE;SP;MOGI DAS CRUZES;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;MOGI DAS CRUZES;ETANOL;30/03/22;4,999
SE;SP;MOGI DAS CRUZES;GASOLINA;30/03/22;6,59
SE;SP;MOGI DAS CRUZES;ETANOL;30/03/22;4,49
SE;SP;MOGI DAS CRUZES;GASOLINA;30/03/22;6,897
SE;SP;MOGI DAS CRUZES;ETANOL;30/03/22;4,697
SE;SP;MOGI DAS CRUZES;GASOLINA;30/03/22;6,59
SE;SP;MOGI DAS CRUZES;ETANOL;30/03/22;4,39
SE;SP;MONTE ALTO;GASOLINA;30/03/22;7,289
SE;SP;MONTE ALTO;GASOLINA ADITIVADA;30/03/22;7,549
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,899
SE;SP;MONTE ALTO;GASOLINA;30/03/22;6,969
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,689
SE;SP;MONTE ALTO;GASOLINA;30/03/22;6,969
SE;SP;MONTE ALTO;GASOLINA ADITIVADA;30/03/22;6,969
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,689
SE;SP;MONTE ALTO;GASOLINA;30/03/22;6,979
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,789
SE;SP;MONTE ALTO;GASOLINA;30/03/22;7,399
SE;SP;MONTE ALTO;GASOLINA ADITIVADA;30/03/22;7,499
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,799
SE;SP;MONTE ALTO;GASOLINA;30/03/22;6,98
SE;SP;MONTE ALTO;ETANOL;30/03/22;4,69
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;6,799
SE;SP;PAULINIA;ETANOL;30/03/22;4,479
SE;SP;PAULINIA;GASOLINA;30/03/22;6,599
SE;SP;PAULINIA;ETANOL;30/03/22;4,499
SE;SP;PAULINIA;GASOLINA;30/03/22;6,999
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;PAULINIA;ETANOL;30/03/22;4,799
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;6,799
SE;SP;PAULINIA;ETANOL;30/03/22;4,599
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;6,979
SE;SP;PAULINIA;ETANOL;30/03/22;4,599
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;6,899
SE;SP;PAULINIA;ETANOL;30/03/22;4,599
SE;SP;PAULINIA;GASOLINA;30/03/22;6,897
SE;SP;PAULINIA;GASOLINA ADITIVADA;30/03/22;7,197
SE;SP;PAULINIA;ETANOL;30/03/22;4,795
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;ETANOL;30/03/22;4,599
SE;SP;PAULINIA;GASOLINA;30/03/22;6,699
SE;SP;PAULINIA;ETANOL;30/03/22;4,599
SE;SP;PIRACICABA;GASOLINA;30/03/22;6,779
SE;SP;PIRACICABA;GASOLINA ADITIVADA;30/03/22;6,979
SE;SP;PIRACICABA;ETANOL;30/03/22;4,579
SE;SP;PIRACICABA;GASOLINA;30/03/22;6,899
SE;SP;PIRACICABA;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;PIRACICABA;ETANOL;30/03/22;4,699
SE;SP;PIRACICABA;GASOLINA;30/03/22;7,049
SE;SP;PIRACICABA;GASOLINA ADITIVADA;30/03/22;7,259
SE;SP;PIRACICABA;ETANOL;30/03/22;4,799
SE;SP;POA;GASOLINA;30/03/22;6,75
SE;SP;POA;GASOLINA ADITIVADA;30/03/22;6,79
SE;SP;POA;ETANOL;30/03/22;4,55
SE;SP;POA;GASOLINA;30/03/22;6,699
SE;SP;POA;GASOLINA ADITIVADA;30/03/22;6,799
SE;SP;POA;ETANOL;30/03/22;4,549
SE;SP;POA;GASOLINA;30/03/22;6,59
SE;SP;POA;ETANOL;30/03/22;4,59
SE;SP;POA;GASOLINA;30/03/22;6,999
SE;SP;POA;GASOLINA ADITIVADA;30/03/22;7,299
SE;SP;POA;ETANOL;30/03/22;4,699
SE;SP;RIBEIRAO PRETO;GASOLINA;30/03/22;6,938
SE;SP;RIBEIRAO PRETO;GASOLINA ADITIVADA;30/03/22;6,988
SE;SP;RIBEIRAO PRETO;ETANOL;30/03/22;4,698
SE;SP;RIBEIRAO PRETO;GASOLINA ADITIVADA;30/03/22;6,597
SE;SP;RIBEIRAO PRETO;ETANOL;30/03/22;4,437
SE;SP;RIBEIRAO PRETO;GASOLINA;30/03/22;6,997
SE;SP;RIBEIRAO PRETO;GASOLINA ADITIVADA;30/03/22;7,197
SE;SP;RIBEIRAO PRETO;ETANOL;30/03/22;4,697
SE;SP;RIBEIRAO PRETO;GASOLINA;30/03/22;6,997
SE;SP;RIBEIRAO PRETO;GASOLINA ADITIVADA;30/03/22;7,097
SE;SP;RIBEIRAO PRETO;ETANOL;30/03/22;4,697
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;6,899
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;4,699
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;6,899
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA ADITIVADA;30/03/22;7,049
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;4,799
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;7,09
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;4,99
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;6,999
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;4,799
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;7,399
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;5,399
SE;SP;SANTA CRUZ DO RIO PARDO;GASOLINA;30/03/22;6,899
SE;SP;SANTA CRUZ DO RIO PARDO;ETANOL;30/03/22;4,799
SE;SP;SANTOS;GASOLINA;30/03/22;6,999
SE;SP;SANTOS;ETANOL;30/03/22;4,899
SE;SP;SANTOS;GASOLINA ADITIVADA;30/03/22;7,799
SE;SP;SANTOS;GASOLINA;30/03/22;7,299
SE;SP;SANTOS;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;SANTOS;ETANOL;30/03/22;5,199
SE;SP;SANTOS;GASOLINA;30/03/22;6,729
SE;SP;SANTOS;GASOLINA ADITIVADA;30/03/22;6,729
SE;SP;SANTOS;ETANOL;30/03/22;4,699
SE;SP;SANTOS;GASOLINA;30/03/22;7,099
SE;SP;SANTOS;ETANOL;30/03/22;4,999
SE;SP;SANTOS;GASOLINA ADITIVADA;30/03/22;7,249
SE;SP;SANTOS;GASOLINA;30/03/22;6,649
SE;SP;SANTOS;ETANOL;30/03/22;4,688
SE;SP;SANTOS;GASOLINA ADITIVADA;30/03/22;6,649
SE;SP;SAO PAULO;ETANOL;30/03/22;4,499
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,659
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,349
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,199
SE;SP;SAO PAULO;ETANOL;30/03/22;4,469
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,469
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;SAO PAULO;ETANOL;30/03/22;5,099
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,999
SE;SP;SAO PAULO;ETANOL;30/03/22;5,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;8,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,299
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;4,989
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,199
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,699
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,199
SE;SP;SAO PAULO;ETANOL;30/03/22;5,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;5,049
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,299
SE;SP;SAO PAULO;ETANOL;30/03/22;4,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,799
SE;SP;SAO PAULO;ETANOL;30/03/22;5,499
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,999
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,699
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,599
SE;SP;SAO PAULO;ETANOL;30/03/22;5,199
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,299
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,299
SE;SP;SAO PAULO;ETANOL;30/03/22;5,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,639
SE;SP;SAO PAULO;ETANOL;30/03/22;4,589
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,589
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,899
SE;SP;SAO PAULO;ETANOL;30/03/22;4,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,699
SE;SP;SAO PAULO;ETANOL;30/03/22;4,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,299
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,299
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;4,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,799
SE;SP;SAO PAULO;ETANOL;30/03/22;4,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,899
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,599
SE;SP;SAO PAULO;ETANOL;30/03/22;5,199
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;SAO PAULO;ETANOL;30/03/22;4,699
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,799
SE;SP;SAO PAULO;ETANOL;30/03/22;4,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,369
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,999
SE;SP;SAO PAULO;ETANOL;30/03/22;5,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;8,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,699
SE;SP;SAO PAULO;ETANOL;30/03/22;5,199
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,349
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,999
SE;SP;SAO PAULO;ETANOL;30/03/22;5,699
SE;SP;SAO PAULO;GASOLINA;30/03/22;8,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;8,099
SE;SP;SAO PAULO;ETANOL;30/03/22;5,399
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;6,399
SE;SP;SAO PAULO;ETANOL;30/03/22;4,599
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,699
SE;SP;SAO PAULO;ETANOL;30/03/22;4,999
SE;SP;SAO PAULO;GASOLINA;30/03/22;7,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;SAO PAULO;ETANOL;30/03/22;4,799
SE;SP;SAO PAULO;GASOLINA;30/03/22;6,899
SE;SP;SAO VICENTE;GASOLINA;30/03/22;6,999
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;SAO VICENTE;ETANOL;30/03/22;4,899
SE;SP;SERTAOZINHO;GASOLINA;30/03/22;6,99
SE;SP;SERTAOZINHO;ETANOL;30/03/22;4,69
SE;SP;SUZANO;GASOLINA;30/03/22;6,999
SE;SP;SUZANO;GASOLINA ADITIVADA;30/03/22;7,189
SE;SP;SUZANO;GASOLINA;30/03/22;6,799
SE;SP;SUZANO;GASOLINA ADITIVADA;30/03/22;6,799
SE;SP;SUZANO;ETANOL;30/03/22;4,599
SE;SP;SUZANO;GASOLINA;30/03/22;6,449
SE;SP;SUZANO;GASOLINA ADITIVADA;30/03/22;6,499
SE;SP;SUZANO;ETANOL;30/03/22;4,349
SE;SP;SUZANO;GASOLINA;30/03/22;6,999
SE;SP;SUZANO;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;SUZANO;ETANOL;30/03/22;4,999
SE;SP;SUZANO;GASOLINA;30/03/22;6,799
SE;SP;SUZANO;GASOLINA ADITIVADA;30/03/22;6,899
SE;SP;SUZANO;ETANOL;30/03/22;4,599
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,379
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,379
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;7,399
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;30/03/22;7,599
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;5,299
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,699
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,699
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,899
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;30/03/22;7,399
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,899
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,559
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;30/03/22;7,159
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,559
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,949
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,899
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,599
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,599
SE;SP;TABOAO DA SERRA;GASOLINA;30/03/22;6,599
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;30/03/22;6,599
SE;SP;TABOAO DA SERRA;ETANOL;30/03/22;4,499
SE;SP;VOTUPORANGA;GASOLINA;30/03/22;6,95
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;30/03/22;6,999
SE;SP;VOTUPORANGA;ETANOL;30/03/22;4,39
SE;SP;VOTUPORANGA;GASOLINA;30/03/22;6,959
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;30/03/22;7,099
SE;SP;VOTUPORANGA;ETANOL;30/03/22;4,549
SE;SP;VOTUPORANGA;GASOLINA;30/03/22;6,799
SE;SP;VOTUPORANGA;ETANOL;30/03/22;4,459
SE;SP;VOTUPORANGA;GASOLINA;30/03/22;6,599
SE;SP;VOTUPORANGA;ETANOL;30/03/22;4,499
N;AM;TEFE;GASOLINA;30/03/22;7,95
N;AM;TEFE;GASOLINA;30/03/22;7,95
N;AM;TEFE;GASOLINA;30/03/22;7,95
N;AM;TEFE;GASOLINA;30/03/22;7,85
N;AM;TEFE;GASOLINA;30/03/22;7,89
NE;BA;EUNAPOLIS;GASOLINA;30/03/22;8,12
NE;BA;EUNAPOLIS;GASOLINA ADITIVADA;30/03/22;8,25
NE;BA;EUNAPOLIS;ETANOL;30/03/22;6,175
NE;BA;EUNAPOLIS;GASOLINA;30/03/22;8,2
NE;BA;EUNAPOLIS;GASOLINA ADITIVADA;30/03/22;8,38
NE;BA;EUNAPOLIS;ETANOL;30/03/22;6,19
NE;BA;SALVADOR;GASOLINA;30/03/22;7,25
NE;BA;SALVADOR;GASOLINA ADITIVADA;30/03/22;7,55
NE;CE;CAUCAIA;GASOLINA;30/03/22;7,49
