Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
SE;MG;UBERABA;GASOLINA ADITIVADA;21/02/22;7,199
SE;MG;UBERABA;GASOLINA ADITIVADA;22/02/22;6,699
SE;MG;UBERABA;ETANOL;22/02/22;4,299
SE;MG;UBERABA;GASOLINA;22/02/22;6,699
SE;MG;UBERABA;GASOLINA ADITIVADA;22/02/22;6,799
SE;MG;UBERABA;ETANOL;22/02/22;4,379
SE;MG;UBERABA;GASOLINA;22/02/22;6,649
SE;MG;UNAI;GASOLINA ADITIVADA;24/02/22;7,309
SE;MG;UNAI;GASOLINA;24/02/22;6,999
SE;MG;UNAI;ETANOL;24/02/22;4,799
SE;MG;VICOSA;GASOLINA ADITIVADA;24/02/22;7,059
SE;MG;VICOSA;ETANOL;24/02/22;5,199
SE;MG;VICOSA;GASOLINA;24/02/22;7,28
SE;MG;VICOSA;GASOLINA ADITIVADA;24/02/22;7,35
SE;MG;VICOSA;ETANOL;24/02/22;5,28
SE;MG;VICOSA;GASOLINA;24/02/22;7,28
SE;MG;VICOSA;GASOLINA ADITIVADA;24/02/22;7,37
SE;MG;VICOSA;ETANOL;24/02/22;5,39
SE;MG;VICOSA;ETANOL;23/02/22;5,09
SE;MG;VICOSA;GASOLINA;23/02/22;7
CO;MS;CORUMBA;GASOLINA;21/02/22;7,18
CO;MS;CORUMBA;ETANOL;21/02/22;5,65
CO;MS;CORUMBA;GASOLINA ADITIVADA;22/02/22;7,25
CO;MS;CORUMBA;GASOLINA;22/02/22;7,19
CO;MS;CORUMBA;GASOLINA ADITIVADA;22/02/22;7,25
CO;MS;CORUMBA;ETANOL;22/02/22;5,65
CO;MS;CORUMBA;GASOLINA;22/02/22;7,18
CO;MS;COXIM;GASOLINA;21/02/22;6,79
CO;MS;COXIM;ETANOL;21/02/22;5,39
CO;MS;COXIM;GASOLINA ADITIVADA;21/02/22;6,8
CO;MS;COXIM;GASOLINA;21/02/22;6,889
CO;MS;COXIM;ETANOL;21/02/22;5,499
CO;MS;COXIM;GASOLINA;21/02/22;6,789
CO;MS;COXIM;ETANOL;21/02/22;5,355
CO;MS;COXIM;GASOLINA ADITIVADA;21/02/22;6,789
CO;MS;COXIM;GASOLINA;21/02/22;6,919
CO;MS;COXIM;ETANOL;21/02/22;5,559
CO;MS;COXIM;GASOLINA;21/02/22;6,919
CO;MS;COXIM;ETANOL;21/02/22;5,499
CO;MS;COXIM;GASOLINA ADITIVADA;21/02/22;6,979
CO;MS;COXIM;GASOLINA;21/02/22;6,839
CO;MS;COXIM;ETANOL;21/02/22;5,459
CO;MS;COXIM;GASOLINA ADITIVADA;21/02/22;6,939
CO;MT;RONDONOPOLIS;GASOLINA ADITIVADA;23/02/22;6,299
CO;MT;RONDONOPOLIS;ETANOL;23/02/22;4,399
CO;MT;RONDONOPOLIS;GASOLINA;23/02/22;6,299
CO;MT;RONDONOPOLIS;GASOLINA ADITIVADA;24/02/22;6,319
CO;MT;RONDONOPOLIS;GASOLINA;24/02/22;6,269
CO;MT;RONDONOPOLIS;ETANOL;24/02/22;4,329
CO;MT;RONDONOPOLIS;ETANOL;23/02/22;4,399
CO;MT;RONDONOPOLIS;GASOLINA;23/02/22;6,299
CO;MT;RONDONOPOLIS;GASOLINA ADITIVADA;23/02/22;6,219
CO;MT;RONDONOPOLIS;ETANOL;23/02/22;4,599
CO;MT;RONDONOPOLIS;GASOLINA;23/02/22;6,199
CO;MT;RONDONOPOLIS;ETANOL;23/02/22;4,586
CO;MT;RONDONOPOLIS;GASOLINA;23/02/22;6,386
CO;MT;RONDONOPOLIS;GASOLINA ADITIVADA;24/02/22;6,549
CO;MT;RONDONOPOLIS;GASOLINA;24/02/22;6,479
CO;MT;RONDONOPOLIS;ETANOL;24/02/22;4,499
CO;MT;RONDONOPOLIS;GASOLINA ADITIVADA;23/02/22;6,588
CO;MT;RONDONOPOLIS;ETANOL;23/02/22;4,588
CO;MT;RONDONOPOLIS;GASOLINA;23/02/22;6,388
CO;MT;RONDONOPOLIS;GASOLINA;24/02/22;6,26
CO;MT;RONDONOPOLIS;ETANOL;24/02/22;4,49
CO;MT;SORRISO;GASOLINA ADITIVADA;24/02/22;6,999
CO;MT;SORRISO;GASOLINA;24/02/22;6,849
CO;MT;SORRISO;ETANOL;24/02/22;4,639
CO;MT;SORRISO;GASOLINA ADITIVADA;23/02/22;6,899
CO;MT;SORRISO;ETANOL;23/02/22;4,759
CO;MT;SORRISO;GASOLINA;23/02/22;6,789
CO;MT;SORRISO;GASOLINA ADITIVADA;24/02/22;6,759
CO;MT;SORRISO;GASOLINA;24/02/22;6,699
CO;MT;SORRISO;ETANOL;24/02/22;4,599
CO;MT;SORRISO;GASOLINA ADITIVADA;23/02/22;6,879
CO;MT;SORRISO;ETANOL;23/02/22;4,699
CO;MT;SORRISO;GASOLINA;23/02/22;6,779
CO;MT;SORRISO;GASOLINA ADITIVADA;23/02/22;6,899
CO;MT;SORRISO;ETANOL;23/02/22;4,779
CO;MT;SORRISO;GASOLINA;23/02/22;6,799
CO;MT;VARZEA GRANDE;GASOLINA;24/02/22;5,977
CO;MT;VARZEA GRANDE;ETANOL;24/02/22;4,033
CO;MT;VARZEA GRANDE;ETANOL;22/02/22;4,07
CO;MT;VARZEA GRANDE;GASOLINA;22/02/22;6,13
CO;MT;VARZEA GRANDE;GASOLINA;24/02/22;6,07
CO;MT;VARZEA GRANDE;ETANOL;24/02/22;4,07
CO;MT;VARZEA GRANDE;GASOLINA;24/02/22;5,977
CO;MT;VARZEA GRANDE;ETANOL;24/02/22;4,033
CO;MT;VARZEA GRANDE;GASOLINA ADITIVADA;24/02/22;6,11
CO;MT;VARZEA GRANDE;GASOLINA;24/02/22;6,09
CO;MT;VARZEA GRANDE;ETANOL;24/02/22;4,09
N;PA;ITAITUBA;GASOLINA;21/02/22;6,78
N;PA;ITAITUBA;GASOLINA;21/02/22;6,59
N;PA;ITAITUBA;GASOLINA;21/02/22;6,595
N;PA;ITAITUBA;GASOLINA ADITIVADA;21/02/22;6,7
N;PA;PARAGOMINAS;GASOLINA;21/02/22;7,099
N;PA;PARAGOMINAS;GASOLINA ADITIVADA;21/02/22;7,109
N;PA;PARAGOMINAS;GASOLINA;21/02/22;7,049
N;PA;PARAGOMINAS;GASOLINA ADITIVADA;21/02/22;7,109
N;PA;PARAGOMINAS;GASOLINA;21/02/22;7,089
N;PA;PARAGOMINAS;GASOLINA ADITIVADA;21/02/22;7,239
N;PA;SANTAREM;GASOLINA;21/02/22;6,87
N;PA;SANTAREM;GASOLINA ADITIVADA;21/02/22;6,97
N;PA;ITAITUBA;GASOLINA;21/02/22;6,8
N;PA;SANTAREM;GASOLINA;21/02/22;6,49
N;PA;SANTAREM;ETANOL;21/02/22;6,79
N;PA;SANTAREM;GASOLINA ADITIVADA;21/02/22;6,75
N;PA;SANTAREM;GASOLINA;21/02/22;6,36
N;PA;SANTAREM;GASOLINA;21/02/22;6,54
N;PA;SANTAREM;GASOLINA ADITIVADA;21/02/22;6,54
N;PA;SANTAREM;GASOLINA;21/02/22;6,45
N;PA;SANTAREM;GASOLINA ADITIVADA;21/02/22;6,55
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,38
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,85
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,39
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,389
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,999
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,389
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,44
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,89
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,449
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,999
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,85
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,89
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,59
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,99
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,44
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,99
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,519
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,999
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,619
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,85
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,69
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,39
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,89
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,59
NE;PB;JOAO PESSOA;GASOLINA;21/02/22;6,388
NE;PB;JOAO PESSOA;ETANOL;21/02/22;4,999
NE;PB;JOAO PESSOA;GASOLINA ADITIVADA;21/02/22;6,498
NE;PE;IGARASSU;GASOLINA;21/02/22;6,199
NE;PE;IGARASSU;ETANOL;21/02/22;4,899
NE;PE;IGARASSU;GASOLINA ADITIVADA;21/02/22;6,499
NE;PE;IGARASSU;GASOLINA;21/02/22;6,18
NE;PE;IGARASSU;ETANOL;21/02/22;4,98
NE;PE;IGARASSU;GASOLINA ADITIVADA;21/02/22;6,18
NE;PE;IGARASSU;GASOLINA;21/02/22;6,399
NE;PE;IGARASSU;ETANOL;21/02/22;5,499
NE;PE;IGARASSU;GASOLINA ADITIVADA;21/02/22;6,799
NE;PE;IGARASSU;GASOLINA;21/02/22;6,18
NE;PE;IGARASSU;ETANOL;21/02/22;4,98
NE;PE;IGARASSU;GASOLINA ADITIVADA;21/02/22;6,18
NE;PE;IGARASSU;GASOLINA;21/02/22;6,18
NE;PE;IGARASSU;ETANOL;21/02/22;4,999
NE;PE;IGARASSU;GASOLINA ADITIVADA;21/02/22;6,28
NE;PE;IGARASSU;GASOLINA;21/02/22;6,399
NE;PE;IGARASSU;ETANOL;21/02/22;5,099
NE;PE;IGARASSU;GASOLINA;21/02/22;6,19
NE;PE;IGARASSU;ETANOL;21/02/22;4,998
NE;PE;IGARASSU;GASOLINA;21/02/22;6,279
NE;PE;IGARASSU;ETANOL;21/02/22;4,899
NE;PE;LAJEDO;ETANOL;23/02/22;4,999
NE;PE;LAJEDO;GASOLINA;23/02/22;6,399
NE;PI;PARNAIBA;GASOLINA;21/02/22;6,999
NE;PI;PARNAIBA;ETANOL;21/02/22;5,259
NE;PI;PARNAIBA;GASOLINA ADITIVADA;21/02/22;6,999
NE;PI;PARNAIBA;GASOLINA;21/02/22;7,19
NE;PI;PARNAIBA;ETANOL;21/02/22;5,39
NE;PI;PARNAIBA;GASOLINA ADITIVADA;21/02/22;7,39
NE;PI;PARNAIBA;GASOLINA;21/02/22;7,17
NE;PI;PARNAIBA;GASOLINA ADITIVADA;21/02/22;7,39
NE;PI;PARNAIBA;GASOLINA ADITIVADA;23/02/22;7,39
NE;PI;PARNAIBA;GASOLINA;23/02/22;7,17
NE;PI;PARNAIBA;GASOLINA ADITIVADA;23/02/22;7,39
NE;PI;PARNAIBA;ETANOL;23/02/22;5,39
NE;PI;PARNAIBA;GASOLINA;23/02/22;7,19
S;PR;APUCARANA;GASOLINA ADITIVADA;23/02/22;6,75
S;PR;APUCARANA;ETANOL;23/02/22;4,79
S;PR;APUCARANA;GASOLINA;23/02/22;6,69
S;PR;APUCARANA;GASOLINA ADITIVADA;23/02/22;6,63
S;PR;APUCARANA;ETANOL;23/02/22;4,71
S;PR;APUCARANA;GASOLINA;23/02/22;6,53
S;PR;APUCARANA;ETANOL;23/02/22;4,69
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;GASOLINA ADITIVADA;23/02/22;6,58
S;PR;APUCARANA;ETANOL;23/02/22;4,68
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;GASOLINA ADITIVADA;23/02/22;6,59
S;PR;APUCARANA;ETANOL;23/02/22;4,68
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;GASOLINA ADITIVADA;23/02/22;6,58
S;PR;APUCARANA;ETANOL;23/02/22;4,68
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;ETANOL;23/02/22;4,68
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;ETANOL;23/02/22;4,68
S;PR;APUCARANA;GASOLINA;23/02/22;6,48
S;PR;APUCARANA;ETANOL;23/02/22;4,67
S;PR;APUCARANA;GASOLINA;23/02/22;6,57
S;PR;CAMBE;ETANOL;22/02/22;4,799
S;PR;CAMBE;GASOLINA;22/02/22;6,399
S;PR;CAMBE;GASOLINA ADITIVADA;22/02/22;6,79
S;PR;CAMBE;ETANOL;22/02/22;4,79
S;PR;CAMBE;GASOLINA;22/02/22;6,59
S;PR;CAMBE;ETANOL;22/02/22;4,79
S;PR;CAMBE;GASOLINA;22/02/22;6,79
S;PR;CAMBE;ETANOL;22/02/22;4,75
S;PR;CAMBE;GASOLINA;22/02/22;6,45
S;PR;CAMBE;ETANOL;22/02/22;4,87
S;PR;CAMBE;GASOLINA;22/02/22;6,47
S;PR;CAMBE;GASOLINA ADITIVADA;22/02/22;6,69
S;PR;CAMBE;ETANOL;22/02/22;4,79
S;PR;CAMBE;GASOLINA;22/02/22;6,49
S;PR;CAMPO LARGO;GASOLINA;21/02/22;6,38
S;PR;CAMPO LARGO;ETANOL;21/02/22;4,99
S;PR;CAMPO LARGO;GASOLINA;21/02/22;6,43
S;PR;CAMPO LARGO;ETANOL;21/02/22;4,99
S;PR;CAMPO LARGO;GASOLINA;21/02/22;6,38
S;PR;CAMPO LARGO;ETANOL;21/02/22;4,94
S;PR;CAMPO LARGO;GASOLINA ADITIVADA;21/02/22;6,52
S;PR;CAMPO LARGO;GASOLINA;21/02/22;6,19
S;PR;CAMPO LARGO;ETANOL;21/02/22;4,77
S;PR;CAMPO LARGO;GASOLINA ADITIVADA;21/02/22;6,19
S;PR;CAMPO LARGO;GASOLINA;21/02/22;6,44
S;PR;CAMPO LARGO;ETANOL;21/02/22;4,99
S;PR;CAMPO LARGO;GASOLINA ADITIVADA;21/02/22;6,5
S;PR;CASTRO;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CASTRO;ETANOL;23/02/22;4,999
S;PR;CASTRO;GASOLINA;23/02/22;6,599
S;PR;CASTRO;GASOLINA ADITIVADA;23/02/22;6,559
S;PR;CASTRO;ETANOL;23/02/22;5,159
S;PR;CASTRO;GASOLINA;23/02/22;6,459
S;PR;CASTRO;GASOLINA ADITIVADA;23/02/22;6,599
S;PR;CASTRO;ETANOL;23/02/22;5,079
S;PR;CASTRO;GASOLINA;23/02/22;6,289
S;PR;CASTRO;GASOLINA ADITIVADA;23/02/22;6,598
S;PR;CASTRO;ETANOL;23/02/22;4,988
S;PR;CASTRO;GASOLINA;23/02/22;6,598
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,399
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,399
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,599
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,469
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,799
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,699
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,649
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,599
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,649
S;PR;COLOMBO;ETANOL;22/02/22;4,959
S;PR;COLOMBO;GASOLINA;22/02/22;6,459
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,35
S;PR;COLOMBO;ETANOL;22/02/22;4,68
S;PR;COLOMBO;GASOLINA;22/02/22;6,29
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,599
S;PR;COLOMBO;ETANOL;22/02/22;4,989
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,599
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,698
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,879
S;PR;CURITIBA;GASOLINA;23/02/22;6,399
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,738
S;PR;CURITIBA;ETANOL;23/02/22;4,938
S;PR;CURITIBA;GASOLINA;23/02/22;6,438
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,679
S;PR;CURITIBA;ETANOL;23/02/22;4,997
S;PR;CURITIBA;GASOLINA;23/02/22;6,479
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,59
S;PR;CURITIBA;ETANOL;23/02/22;4,99
S;PR;CURITIBA;GASOLINA;23/02/22;6,49
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,44
S;PR;CURITIBA;ETANOL;23/02/22;4,67
S;PR;CURITIBA;GASOLINA;23/02/22;6,39
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,49
S;PR;CURITIBA;ETANOL;23/02/22;4,89
S;PR;CURITIBA;GASOLINA;23/02/22;6,39
S;PR;COLOMBO;GASOLINA ADITIVADA;22/02/22;6,699
S;PR;COLOMBO;ETANOL;22/02/22;4,999
S;PR;COLOMBO;GASOLINA;22/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;22/02/22;6,799
S;PR;CURITIBA;ETANOL;22/02/22;4,999
S;PR;CURITIBA;GASOLINA;22/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,44
S;PR;CURITIBA;ETANOL;23/02/22;4,94
S;PR;CURITIBA;GASOLINA;23/02/22;6,44
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,799
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA;23/02/22;6,459
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;ETANOL;23/02/22;4,959
S;PR;CURITIBA;GASOLINA;23/02/22;6,459
S;PR;CURITIBA;GASOLINA ADITIVADA;22/02/22;6,599
S;PR;CURITIBA;ETANOL;22/02/22;4,899
S;PR;CURITIBA;GASOLINA;22/02/22;6,399
S;PR;CURITIBA;GASOLINA ADITIVADA;23/02/22;6,599
S;PR;CURITIBA;ETANOL;23/02/22;4,999
S;PR;CURITIBA;GASOLINA;23/02/22;6,499
S;PR;CURITIBA;GASOLINA ADITIVADA;22/02/22;6,728
S;PR;CURITIBA;ETANOL;22/02/22;4,898
S;PR;CURITIBA;GASOLINA;22/02/22;6,428
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,69
S;PR;LONDRINA;ETANOL;23/02/22;4,89
S;PR;LONDRINA;GASOLINA;23/02/22;6,49
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;7,499
S;PR;LONDRINA;ETANOL;23/02/22;5,499
S;PR;LONDRINA;GASOLINA;23/02/22;6,999
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,699
S;PR;LONDRINA;ETANOL;23/02/22;4,899
S;PR;LONDRINA;GASOLINA;23/02/22;6,499
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,89
S;PR;LONDRINA;ETANOL;23/02/22;4,89
S;PR;LONDRINA;GASOLINA;23/02/22;6,89
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,79
S;PR;LONDRINA;ETANOL;23/02/22;4,79
S;PR;LONDRINA;GASOLINA;23/02/22;6,59
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,458
S;PR;LONDRINA;ETANOL;23/02/22;4,859
S;PR;LONDRINA;GASOLINA;23/02/22;6,409
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,74
S;PR;LONDRINA;ETANOL;23/02/22;5,29
S;PR;LONDRINA;GASOLINA;23/02/22;6,64
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;7,76
S;PR;LONDRINA;ETANOL;23/02/22;6,99
S;PR;LONDRINA;GASOLINA;23/02/22;7,66
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;7,499
S;PR;LONDRINA;ETANOL;23/02/22;5,499
S;PR;LONDRINA;GASOLINA;23/02/22;6,999
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,79
S;PR;LONDRINA;ETANOL;23/02/22;5,09
S;PR;LONDRINA;GASOLINA;23/02/22;6,59
S;PR;LONDRINA;GASOLINA ADITIVADA;23/02/22;6,49
S;PR;LONDRINA;ETANOL;23/02/22;4,89
S;PR;LONDRINA;GASOLINA;23/02/22;6,45
S;PR;MARINGA;GASOLINA;21/02/22;6,67
S;PR;MARINGA;ETANOL;21/02/22;4,99
S;PR;MARINGA;GASOLINA ADITIVADA;21/02/22;6,79
S;PR;MARINGA;GASOLINA;21/02/22;6,59
S;PR;MARINGA;ETANOL;21/02/22;4,99
S;PR;MARINGA;GASOLINA ADITIVADA;21/02/22;6,79
S;PR;MARINGA;GASOLINA;21/02/22;6,59
S;PR;MARINGA;ETANOL;21/02/22;4,99
S;PR;MARINGA;GASOLINA ADITIVADA;21/02/22;6,79
S;PR;MARINGA;GASOLINA;21/02/22;6,54
S;PR;MARINGA;ETANOL;21/02/22;4,92
S;PR;MARINGA;GASOLINA ADITIVADA;21/02/22;6,59
S;PR;MARINGA;GASOLINA;21/02/22;6,44
S;PR;MARINGA;ETANOL;21/02/22;4,69
S;PR;PARANAGUA;GASOLINA ADITIVADA;22/02/22;6,699
S;PR;PARANAGUA;ETANOL;22/02/22;4,999
S;PR;PARANAGUA;GASOLINA;22/02/22;6,499
S;PR;PARANAGUA;GASOLINA;21/02/22;6,39
S;PR;PARANAGUA;ETANOL;21/02/22;4,999
S;PR;PARANAGUA;GASOLINA ADITIVADA;21/02/22;6,39
S;PR;PARANAGUA;ETANOL;22/02/22;4,499
S;PR;PARANAGUA;GASOLINA;22/02/22;6,149
S;PR;PARANAGUA;GASOLINA;21/02/22;6,48
S;PR;PARANAGUA;ETANOL;21/02/22;5,08
S;PR;PARANAGUA;GASOLINA ADITIVADA;21/02/22;6,78
S;PR;PARANAGUA;GASOLINA;21/02/22;6,479
S;PR;PARANAGUA;ETANOL;21/02/22;4,999
S;PR;PARANAGUA;GASOLINA ADITIVADA;21/02/22;6,599
S;PR;PARANAGUA;GASOLINA;21/02/22;6,499
S;PR;PARANAGUA;ETANOL;21/02/22;4,999
S;PR;PARANAGUA;GASOLINA ADITIVADA;21/02/22;6,799
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA ADITIVADA;23/02/22;6,69
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA;23/02/22;6,59
S;PR;SANTO ANTONIO DA PLATINA;ETANOL;23/02/22;4,79
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA ADITIVADA;23/02/22;6,69
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA;23/02/22;6,59
S;PR;SANTO ANTONIO DA PLATINA;ETANOL;23/02/22;4,79
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA ADITIVADA;23/02/22;6,69
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA;23/02/22;6,59
S;PR;SANTO ANTONIO DA PLATINA;ETANOL;23/02/22;4,79
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA ADITIVADA;23/02/22;6,63
S;PR;SANTO ANTONIO DA PLATINA;GASOLINA;23/02/22;6,53
S;PR;SANTO ANTONIO DA PLATINA;ETANOL;23/02/22;4,69
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;22/02/22;6,749
S;PR;SAO JOSE DOS PINHAIS;ETANOL;22/02/22;4,949
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;22/02/22;6,449
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;22/02/22;6,399
S;PR;SAO JOSE DOS PINHAIS;ETANOL;22/02/22;4,899
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;22/02/22;6,399
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;22/02/22;6,699
S;PR;SAO JOSE DOS PINHAIS;ETANOL;22/02/22;4,999
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;22/02/22;6,499
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;22/02/22;6,329
S;PR;SAO JOSE DOS PINHAIS;ETANOL;22/02/22;4,879
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;22/02/22;6,279
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;22/02/22;6,659
