Regiao - Sigla;Estado - Sigla;Municipio;Produto;Data da Coleta;Valor de Venda
S;PR;FOZ DO IGUACU;ETANOL;03/01/22;4,93
S;PR;FOZ DO IGUACU;GASOLINA ADITIVADA;03/01/22;6,43
S;PR;FOZ DO IGUACU;GASOLINA;03/01/22;6,689
S;PR;FOZ DO IGUACU;ETANOL;03/01/22;5,199
S;PR;FOZ DO IGUACU;GASOLINA ADITIVADA;03/01/22;6,799
S;PR;TOLEDO;GASOLINA;03/01/22;6,49
S;PR;TOLEDO;ETANOL;03/01/22;5,09
S;PR;UMUARAMA;GASOLINA;03/01/22;6,52
S;PR;UMUARAMA;ETANOL;03/01/22;5,3
S;PR;UMUARAMA;GASOLINA;03/01/22;6,695
S;PR;UMUARAMA;ETANOL;03/01/22;5,499
S;PR;UMUARAMA;GASOLINA ADITIVADA;03/01/22;6,895
SE;RJ;ANGRA DOS REIS;GASOLINA;03/01/22;7,899
SE;RJ;ANGRA DOS REIS;ETANOL;03/01/22;7,199
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;03/01/22;8,099
SE;RJ;ANGRA DOS REIS;GASOLINA;03/01/22;7,598
SE;RJ;ANGRA DOS REIS;ETANOL;03/01/22;6,698
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;03/01/22;7,768
SE;RJ;ANGRA DOS REIS;GASOLINA;03/01/22;7,899
SE;RJ;ANGRA DOS REIS;ETANOL;03/01/22;7,199
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;03/01/22;8,099
SE;RJ;ANGRA DOS REIS;GASOLINA;03/01/22;7,899
SE;RJ;ANGRA DOS REIS;ETANOL;03/01/22;7,199
SE;RJ;ANGRA DOS REIS;GASOLINA;03/01/22;7,799
SE;RJ;ANGRA DOS REIS;ETANOL;03/01/22;7,199
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;03/01/22;7,996
SE;RJ;ITAPERUNA;GASOLINA;03/01/22;7,38
SE;RJ;ITAPERUNA;ETANOL;03/01/22;6,22
SE;RJ;ITAPERUNA;GASOLINA ADITIVADA;03/01/22;7,46
SE;RJ;ITAPERUNA;GASOLINA;03/01/22;7,399
SE;RJ;ITAPERUNA;ETANOL;03/01/22;6,24
SE;RJ;ITAPERUNA;GASOLINA ADITIVADA;03/01/22;7,499
SE;RJ;NITEROI;GASOLINA;03/01/22;6,87
SE;RJ;NITEROI;ETANOL;03/01/22;5,47
SE;RJ;NITEROI;GASOLINA;03/01/22;6,999
SE;RJ;NITEROI;ETANOL;03/01/22;5,799
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,099
SE;RJ;NITEROI;GASOLINA;03/01/22;7,399
SE;RJ;NITEROI;ETANOL;03/01/22;6,696
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,599
SE;RJ;NITEROI;GASOLINA;03/01/22;7,198
SE;RJ;NITEROI;ETANOL;03/01/22;5,949
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,199
SE;RJ;NITEROI;GASOLINA;03/01/22;7,099
SE;RJ;NITEROI;ETANOL;03/01/22;6,399
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,199
SE;RJ;NITEROI;GASOLINA;03/01/22;7,099
SE;RJ;NITEROI;ETANOL;03/01/22;5,999
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,196
SE;RJ;NITEROI;GASOLINA;03/01/22;7,799
SE;RJ;NITEROI;ETANOL;03/01/22;6,999
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,999
SE;RJ;NITEROI;GASOLINA;03/01/22;7,496
SE;RJ;NITEROI;ETANOL;03/01/22;6,599
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,599
SE;RJ;NITEROI;GASOLINA;03/01/22;6,999
SE;RJ;NITEROI;ETANOL;03/01/22;5,899
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,199
SE;RJ;NITEROI;GASOLINA;03/01/22;7,099
SE;RJ;NITEROI;ETANOL;03/01/22;6,399
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,196
SE;RJ;NITEROI;GASOLINA;03/01/22;7,399
SE;RJ;NITEROI;ETANOL;03/01/22;6,999
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,499
SE;RJ;NITEROI;GASOLINA;03/01/22;6,899
SE;RJ;NITEROI;ETANOL;03/01/22;5,599
SE;RJ;NITEROI;GASOLINA;03/01/22;6,889
SE;RJ;NITEROI;ETANOL;03/01/22;5,589
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;6,959
SE;RJ;NITEROI;GASOLINA;03/01/22;6,949
SE;RJ;NITEROI;ETANOL;03/01/22;5,799
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;NITEROI;GASOLINA;03/01/22;6,999
SE;RJ;NITEROI;ETANOL;03/01/22;5,899
SE;RJ;NITEROI;GASOLINA;03/01/22;7,099
SE;RJ;NITEROI;ETANOL;03/01/22;6,099
SE;RJ;NITEROI;GASOLINA ADITIVADA;03/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,499
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;7,099
SE;RJ;SAO GONCALO;ETANOL;03/01/22;6,399
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,949
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;03/01/22;6,396
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;7,296
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;03/01/22;6,399
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;7,299
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,599
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,899
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,949
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;6,949
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;03/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA;03/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;03/01/22;6,399
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;03/01/22;7,299
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;6,979
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;5,699
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;6,999
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;7,296
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;6,227
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;7,398
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;7,296
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;6,227
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;7,398
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;6,999
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;5,699
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;7,059
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;7,798
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;6,989
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;7,998
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;7,055
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;5,795
SE;RJ;TERESOPOLIS;GASOLINA;03/01/22;6,999
SE;RJ;TERESOPOLIS;ETANOL;03/01/22;5,699
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;03/01/22;7,199
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;6,599
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;6,759
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;6,799
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;6,599
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;7,199
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;6,729
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;6,999
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;7,499
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;6,999
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;6,399
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;7,209
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;6,499
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;6,699
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;6,999
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;6,799
S;RS;CAXIAS DO SUL;GASOLINA;03/01/22;7,029
S;RS;CAXIAS DO SUL;ETANOL;03/01/22;6,599
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;03/01/22;7,119
S;RS;LAJEADO;GASOLINA;03/01/22;6,799
S;RS;LAJEADO;ETANOL;03/01/22;6,999
S;RS;LAJEADO;GASOLINA ADITIVADA;03/01/22;6,899
S;RS;SANTA ROSA;GASOLINA;03/01/22;6,689
S;RS;SANTA ROSA;GASOLINA ADITIVADA;03/01/22;6,779
S;RS;SANTA ROSA;GASOLINA;03/01/22;6,688
S;RS;SANTA ROSA;GASOLINA ADITIVADA;03/01/22;6,798
S;RS;SANTA ROSA;GASOLINA;03/01/22;6,87
S;RS;SANTA ROSA;GASOLINA ADITIVADA;03/01/22;6,87
S;RS;SANTA ROSA;GASOLINA;03/01/22;6,749
S;RS;SANTA ROSA;ETANOL;03/01/22;6,999
S;RS;SANTA ROSA;GASOLINA ADITIVADA;03/01/22;6,769
S;RS;SANTO ANGELO;GASOLINA;03/01/22;6,99
S;RS;SANTO ANGELO;GASOLINA ADITIVADA;03/01/22;7,09
S;RS;SANTO ANGELO;GASOLINA;03/01/22;6,87
S;RS;SANTO ANGELO;GASOLINA ADITIVADA;03/01/22;6,89
S;RS;SANTO ANGELO;GASOLINA;03/01/22;6,89
S;RS;SANTO ANGELO;GASOLINA ADITIVADA;03/01/22;6,94
S;RS;SANTO ANGELO;GASOLINA;03/01/22;6,998
S;RS;SANTO ANGELO;ETANOL;03/01/22;7,199
S;RS;SANTO ANGELO;GASOLINA ADITIVADA;03/01/22;7,198
S;RS;VACARIA;GASOLINA;03/01/22;6,97
S;RS;VACARIA;GASOLINA ADITIVADA;03/01/22;6,97
S;RS;VACARIA;GASOLINA;03/01/22;6,96
S;RS;VACARIA;ETANOL;03/01/22;7,16
S;RS;VACARIA;GASOLINA ADITIVADA;03/01/22;6,99
S;RS;VACARIA;GASOLINA;03/01/22;6,999
S;RS;VACARIA;GASOLINA ADITIVADA;03/01/22;7,199
S;RS;VACARIA;GASOLINA;03/01/22;6,989
S;RS;VACARIA;ETANOL;03/01/22;7,359
S;RS;VACARIA;GASOLINA ADITIVADA;03/01/22;7,269
S;RS;VACARIA;GASOLINA;03/01/22;7,099
S;RS;VACARIA;ETANOL;03/01/22;7,239
S;RS;VACARIA;GASOLINA ADITIVADA;03/01/22;7,319
NE;SE;ARACAJU;GASOLINA;03/01/22;6,45
NE;SE;ARACAJU;ETANOL;03/01/22;4,999
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,45
NE;SE;ARACAJU;GASOLINA;03/01/22;6,89
NE;SE;ARACAJU;ETANOL;03/01/22;4,99
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,9
NE;SE;ARACAJU;GASOLINA;03/01/22;6,699
NE;SE;ARACAJU;ETANOL;03/01/22;4,999
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,699
NE;SE;ARACAJU;GASOLINA;03/01/22;6,45
NE;SE;ARACAJU;ETANOL;03/01/22;4,95
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,46
NE;SE;ARACAJU;GASOLINA;03/01/22;6,499
NE;SE;ARACAJU;ETANOL;03/01/22;5,499
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,749
NE;SE;ARACAJU;GASOLINA;03/01/22;6,759
NE;SE;ARACAJU;ETANOL;03/01/22;5,189
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;7,019
NE;SE;ARACAJU;GASOLINA;03/01/22;6,889
NE;SE;ARACAJU;ETANOL;03/01/22;5,199
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,989
NE;SE;ARACAJU;GASOLINA;03/01/22;6,45
NE;SE;ARACAJU;ETANOL;03/01/22;5,08
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,59
NE;SE;ARACAJU;GASOLINA;03/01/22;6,699
NE;SE;ARACAJU;ETANOL;03/01/22;5,399
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,799
NE;SE;ARACAJU;GASOLINA;03/01/22;6,459
NE;SE;ARACAJU;ETANOL;03/01/22;5,149
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,549
NE;SE;ARACAJU;GASOLINA;03/01/22;6,459
NE;SE;ARACAJU;ETANOL;03/01/22;4,959
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,459
NE;SE;ARACAJU;GASOLINA;03/01/22;6,799
NE;SE;ARACAJU;ETANOL;03/01/22;5,499
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,899
NE;SE;ARACAJU;GASOLINA;03/01/22;6,59
NE;SE;ARACAJU;ETANOL;03/01/22;4,999
NE;SE;ARACAJU;GASOLINA ADITIVADA;03/01/22;6,59
SE;SP;CARAGUATATUBA;GASOLINA;03/01/22;6,397
SE;SP;CARAGUATATUBA;ETANOL;03/01/22;4,997
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;03/01/22;6,397
SE;SP;CARAGUATATUBA;GASOLINA;03/01/22;6,399
SE;SP;CARAGUATATUBA;ETANOL;03/01/22;4,999
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;CARAGUATATUBA;GASOLINA;03/01/22;6,494
SE;SP;CARAGUATATUBA;ETANOL;03/01/22;5,094
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;03/01/22;6,594
SE;SP;CARAGUATATUBA;GASOLINA;03/01/22;6,499
SE;SP;CARAGUATATUBA;ETANOL;03/01/22;5,099
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;CARAGUATATUBA;GASOLINA;03/01/22;6,399
SE;SP;CARAGUATATUBA;ETANOL;03/01/22;4,999
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,349
SE;SP;CATANDUVA;ETANOL;03/01/22;4,689
SE;SP;CATANDUVA;GASOLINA ADITIVADA;03/01/22;6,359
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,899
SE;SP;CATANDUVA;ETANOL;03/01/22;4,699
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,249
SE;SP;CATANDUVA;ETANOL;03/01/22;4,799
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,249
SE;SP;CATANDUVA;ETANOL;03/01/22;4,699
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,299
SE;SP;CATANDUVA;ETANOL;03/01/22;4,699
SE;SP;CATANDUVA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,499
SE;SP;CATANDUVA;ETANOL;03/01/22;4,799
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,249
SE;SP;CATANDUVA;ETANOL;03/01/22;4,599
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,399
SE;SP;CATANDUVA;ETANOL;03/01/22;4,699
SE;SP;CATANDUVA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,299
SE;SP;CATANDUVA;ETANOL;03/01/22;4,699
SE;SP;CATANDUVA;GASOLINA ADITIVADA;03/01/22;6,299
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,388
SE;SP;CATANDUVA;ETANOL;03/01/22;4,588
SE;SP;CATANDUVA;GASOLINA ADITIVADA;03/01/22;6,488
SE;SP;CATANDUVA;GASOLINA;03/01/22;6,899
SE;SP;CATANDUVA;ETANOL;03/01/22;4,599
SE;SP;VOTUPORANGA;GASOLINA;03/01/22;6,19
SE;SP;VOTUPORANGA;ETANOL;03/01/22;4,59
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;03/01/22;6,24
SE;SP;DIADEMA;GASOLINA;03/01/22;6,299
SE;SP;DIADEMA;ETANOL;03/01/22;4,899
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;DIADEMA;GASOLINA;03/01/22;5,989
SE;SP;DIADEMA;ETANOL;03/01/22;4,679
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,099
SE;SP;DIADEMA;GASOLINA;03/01/22;6,399
SE;SP;DIADEMA;ETANOL;03/01/22;4,699
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,699
SE;SP;DIADEMA;GASOLINA;03/01/22;6,799
SE;SP;DIADEMA;ETANOL;03/01/22;5,399
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;7,399
SE;SP;DIADEMA;GASOLINA;03/01/22;6,398
SE;SP;DIADEMA;ETANOL;03/01/22;4,998
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,598
SE;SP;DIADEMA;GASOLINA;03/01/22;6,499
SE;SP;DIADEMA;ETANOL;03/01/22;4,999
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,799
SE;SP;DIADEMA;GASOLINA;03/01/22;5,999
SE;SP;DIADEMA;ETANOL;03/01/22;4,699
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;DIADEMA;GASOLINA;03/01/22;6,599
SE;SP;DIADEMA;ETANOL;03/01/22;4,999
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,799
SE;SP;DIADEMA;GASOLINA;03/01/22;6,399
SE;SP;DIADEMA;ETANOL;03/01/22;4,999
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;DIADEMA;GASOLINA;03/01/22;6,199
SE;SP;DIADEMA;ETANOL;03/01/22;4,999
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;DIADEMA;GASOLINA;03/01/22;6,299
SE;SP;DIADEMA;ETANOL;03/01/22;4,899
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;DIADEMA;GASOLINA;03/01/22;6,279
SE;SP;DIADEMA;ETANOL;03/01/22;4,879
SE;SP;DIADEMA;GASOLINA ADITIVADA;03/01/22;6,579
SE;SP;EMBU DAS ARTES;GASOLINA;03/01/22;6,499
SE;SP;EMBU DAS ARTES;ETANOL;03/01/22;4,999
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;03/01/22;6,899
SE;SP;EMBU DAS ARTES;GASOLINA;03/01/22;6,499
SE;SP;EMBU DAS ARTES;ETANOL;03/01/22;4,999
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;03/01/22;6,899
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,199
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,859
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,329
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,279
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,879
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;5,999
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,699
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,199
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;03/01/22;6,199
SE;SP;HORTOLANDIA;ETANOL;03/01/22;4,859
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;03/01/22;6,259
SE;SP;IBITINGA;GASOLINA;03/01/22;6,499
SE;SP;IBITINGA;ETANOL;03/01/22;4,899
SE;SP;IBITINGA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;IBITINGA;GASOLINA;03/01/22;6,36
SE;SP;IBITINGA;ETANOL;03/01/22;4,68
SE;SP;IBITINGA;GASOLINA;03/01/22;6,36
SE;SP;IBITINGA;ETANOL;03/01/22;4,68
SE;SP;IBITINGA;GASOLINA;03/01/22;6,549
SE;SP;IBITINGA;ETANOL;03/01/22;4,899
SE;SP;IBITINGA;GASOLINA ADITIVADA;03/01/22;6,699
SE;SP;IBITINGA;GASOLINA;03/01/22;6,599
SE;SP;IBITINGA;ETANOL;03/01/22;4,999
SE;SP;MARILIA;GASOLINA;03/01/22;6,199
SE;SP;MARILIA;ETANOL;03/01/22;4,999
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,299
SE;SP;MARILIA;GASOLINA;03/01/22;6,399
SE;SP;MARILIA;ETANOL;03/01/22;4,999
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;MARILIA;GASOLINA;03/01/22;6,299
SE;SP;MARILIA;ETANOL;03/01/22;4,959
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,299
SE;SP;MARILIA;GASOLINA;03/01/22;6,159
SE;SP;MARILIA;ETANOL;03/01/22;4,879
SE;SP;MARILIA;GASOLINA;03/01/22;6,499
SE;SP;MARILIA;ETANOL;03/01/22;4,999
SE;SP;MARILIA;GASOLINA;03/01/22;6,199
SE;SP;MARILIA;ETANOL;03/01/22;4,879
SE;SP;MARILIA;GASOLINA;03/01/22;6,377
SE;SP;MARILIA;ETANOL;03/01/22;4,987
SE;SP;MARILIA;GASOLINA;03/01/22;6,377
SE;SP;MARILIA;ETANOL;03/01/22;4,987
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,477
SE;SP;MARILIA;GASOLINA;03/01/22;6,399
SE;SP;MARILIA;ETANOL;03/01/22;4,999
SE;SP;MARILIA;GASOLINA;03/01/22;6,399
SE;SP;MARILIA;ETANOL;03/01/22;4,899
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;MARILIA;GASOLINA;03/01/22;6,299
SE;SP;MARILIA;ETANOL;03/01/22;4,899
SE;SP;MARILIA;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;MARILIA;GASOLINA;03/01/22;6,169
SE;SP;MARILIA;ETANOL;03/01/22;4,879
SE;SP;MOCOCA;GASOLINA;03/01/22;6,299
SE;SP;MOCOCA;ETANOL;03/01/22;4,899
SE;SP;MOCOCA;GASOLINA;03/01/22;6,39
SE;SP;MOCOCA;ETANOL;03/01/22;4,99
SE;SP;PRESIDENTE VENCESLAU;GASOLINA;03/01/22;6,199
SE;SP;PRESIDENTE VENCESLAU;ETANOL;03/01/22;4,749
SE;SP;PRESIDENTE VENCESLAU;ETANOL;03/01/22;5,082
SE;SP;PRESIDENTE VENCESLAU;GASOLINA ADITIVADA;03/01/22;6,688
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,391
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,799
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,549
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,399
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,599
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,349
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,549
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,199
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,799
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,258
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,888
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,258
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,299
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,899
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,399
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,699
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,799
SE;SP;SANTO ANDRE;ETANOL;03/01/22;5,099
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,899
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,799
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,299
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,899
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,499
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,199
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,799
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,299
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,199
SE;SP;SANTO ANDRE;ETANOL;03/01/22;4,799
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;03/01/22;6,299
SE;SP;SANTO ANDRE;GASOLINA;03/01/22;6,499
